"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z220","2020-02-17 19:00:00","589.000","130.000","0.300","7.300","0.950","960.000","","0.500","-99.000","-99.000","-99.000","10.200","","7.300",""
"C0R220","2020-02-17 19:00:00","23.000","70.000","1.200","16.400","1.000","1022.100","","0.000","-99.000","-99.000","-99.000","16.500","","12.400",""
"C0A870","2020-02-17 19:00:00","685.000","69.000","5.100","6.500","0.910","946.600","","0.000","-99.000","-99.000","-99.000","7.900","","6.200",""
"C0V670","2020-02-17 19:00:00","20.000","341.000","3.800","15.900","0.570","1022.100","","0.500","-99.000","-99.000","-99.000","17.200","","11.100",""
"C0G770","2020-02-17 19:00:00","15.000","25.000","2.500","12.900","0.480","1023.800","","0.000","-99.000","-99.000","-99.000","15.600","","11.700",""
"C0C540","2020-02-17 19:00:00","46.000","69.000","2.600","9.100","0.630","1024.700","","0.000","-99.000","-99.000","-99.000","12.800","","9.100",""
"C0F9O0","2020-02-17 19:00:00","175.000","356.000","0.700","11.400","0.500","1003.900","","0.000","-99.000","-99.000","-99.000","15.900","","10.000",""
"C0Z230","2020-02-17 19:00:00","31.000","357.000","12.200","11.900","0.480","1025.700","","0.000","-99.000","-99.000","-99.000","13.600","","11.900",""
"C0U900","2020-02-17 19:00:00","63.000","260.000","2.200","9.400","0.600","1025.100","","0.000","-99.000","-99.000","-99.000","12.600","","9.000",""
"C0X200","2020-02-17 19:00:00","61.000","327.000","1.900","14.300","0.620","1017.300","","3.500","-99.000","-99.000","-99.000","15.900","","10.100",""
"C0G640","2020-02-17 19:00:00","17.000","33.000","2.900","11.800","0.540","1026.300","","0.000","-99.000","-99.000","-99.000","15.200","","11.000",""
"C0Z080","2020-02-17 19:00:00","298.000","351.000","1.000","9.200","1.000","993.600","","2.000","-99.000","-99.000","-99.000","12.200","","9.200",""
"C0U770","2020-02-17 19:00:00","5.000","35.000","3.300","11.800","0.450","1029.600","","0.000","12.900","344.000","","13.400","","11.500",""
"C0Z210","2020-02-17 19:00:00","126.000","357.000","1.500","9.800","0.990","1015.800","","0.500","-99.000","-99.000","-99.000","12.500","","9.800",""
"C0V690","2020-02-17 19:00:00","30.000","29.000","2.100","16.300","0.670","1021.800","","1.000","-99.000","-99.000","-99.000","17.500","","11.700",""
"C0M690","2020-02-17 19:00:00","33.000","23.000","2.700","14.000","0.500","1020.500","","0.000","9.100","43.000","","16.300","","11.000",""
"C0R440","2020-02-17 19:00:00","1654.000","146.000","3.500","4.600","1.000","839.500","","6.000","8.900","107.000","","10.000","","4.600",""
"C0F970","2020-02-17 19:00:00","145.000","354.000","3.500","11.700","0.490","1006.800","","0.000","-99.000","-99.000","-99.000","15.600","","10.100",""
"C0C490","2020-02-17 19:00:00","157.000","91.000","1.000","9.900","0.580","1011.100","","0.000","-99.000","-99.000","-99.000","13.000","","9.500",""
"C0S970","2020-02-17 19:00:00","19.000","25.000","1.300","14.800","0.800","1024.700","","2.500","-99.000","-99.000","-99.000","16.600","","14.800",""
"C0X160","2020-02-17 19:00:00","26.000","358.000","3.600","15.200","0.540","1022.100","","1.000","-99.000","-99.000","-99.000","17.100","","11.300",""
"C0S760","2020-02-17 19:00:00","1621.000","159.000","0.900","4.300","1.000","845.500","","3.500","-99.000","-99.000","-99.000","6.800","","4.300",""
"C0O830","2020-02-17 19:00:00","127.000","301.000","1.200","13.500","0.940","1010.100","","9.000","-99.000","-99.000","-99.000","15.600","","10.100",""
"C0A9A0","2020-02-17 19:00:00","24.000","107.000","0.600","11.000","0.520","1027.700","","0.000","-99.000","-99.000","-99.000","11.900","","10.700",""
"C0AD50","2020-02-17 19:00:00","84.000","102.000","3.300","9.800","0.650","1020.400","","0.000","-99.000","-99.000","-99.000","11.700","","9.600",""
"C0G620","2020-02-17 19:00:00","110.000","349.000","2.000","10.800","0.540","1011.600","","0.000","-99.000","-99.000","-99.000","18.000","","9.500",""
"C0V310","2020-02-17 19:00:00","46.000","342.000","1.100","15.800","0.650","1018.100","","5.000","-99.000","-99.000","-99.000","16.300","","12.100",""
"C0X110","2020-02-17 19:00:00","20.000","36.000","2.800","15.500","0.520","1022.800","","1.000","-99.000","-99.000","-99.000","17.700","","11.800",""
"C0S980","2020-02-17 19:00:00","901.000","294.000","1.700","8.400","1.000","923.000","","13.500","-99.000","-99.000","-99.000","10.500","","8.400",""
"C0R320","2020-02-17 19:00:00","7.000","62.000","8.500","16.100","0.780","1023.500","","0.000","17.900","67.000","","18.000","","16.100",""
"C0O860","2020-02-17 19:00:00","38.000","353.000","1.800","14.700","0.610","1019.600","","0.000","-99.000","-99.000","-99.000","16.800","","11.100",""
"C0U950","2020-02-17 19:00:00","1012.000","322.000","3.600","1.300","0.990","913.400","","0.500","-99.000","-99.000","-99.000","2.600","","1.100",""
"C0R260","2020-02-17 19:00:00","76.000","0.000","0.200","15.700","0.900","1015.300","","3.000","-99.000","-99.000","-99.000","18.100","","13.900",""
"C0G880","2020-02-17 19:00:00","92.000","336.000","1.600","14.400","0.500","1014.000","","0.000","-99.000","-99.000","-99.000","18.500","","11.300",""
"C0I370","2020-02-17 19:00:00","671.000","342.000","0.300","12.000","0.880","947.500","","4.500","-99.000","-99.000","-99.000","13.800","","10.800",""
"C0K400","2020-02-17 19:00:00","65.000","4.000","3.300","13.600","0.440","1018.400","","0.000","-99.000","-99.000","-99.000","16.800","","10.500",""
"C0A650","2020-02-17 19:00:00","287.000","0.000","0.000","5.600","0.990","996.400","","0.000","-99.000","-99.000","-99.000","8.800","","5.600",""
"C0U750","2020-02-17 19:00:00","398.000","40.000","5.400","7.600","0.720","981.800","","0.000","11.200","9.000","","8.300","","6.400",""
"C0M730","2020-02-17 19:00:00","40.000","16.000","1.200","14.700","0.480","1019.800","","0.000","-99.000","-99.000","-99.000","17.500","","11.500",""
"C0Z061","2020-02-17 19:00:00","174.000","327.000","1.500","10.900","0.990","1011.500","","1.500","-99.000","-99.000","-99.000","13.000","","10.900",""
"C0M670","2020-02-17 19:00:00","43.000","1.000","2.900","13.600","0.460","1019.700","","0.500","-99.000","-99.000","-99.000","16.500","","10.900",""
"C0I530","2020-02-17 19:00:00","3014.000","-99.000","-99.000","-0.800","1.000","700.600","","0.000","-99.000","-99.000","-99.000","3.700","","-0.800",""
"C0A880","2020-02-17 19:00:00","6.000","12.000","2.000","11.200","0.600","-99.000","","0.000","11.500","331.000","","12.200","","10.600",""
"C0S950","2020-02-17 19:00:00","415.000","49.000","1.300","11.100","0.900","978.600","","0.000","-99.000","-99.000","-99.000","13.700","","11.100",""
"C0X190","2020-02-17 19:00:00","10.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A560","2020-02-17 19:00:00","405.000","0.000","0.000","3.800","0.990","983.100","","0.500","-99.000","-99.000","-99.000","8.300","","3.800",""
"C0R520","2020-02-17 19:00:00","18.000","70.000","0.400","17.100","0.850","1022.600","","1.500","-99.000","-99.000","-99.000","17.100","","12.400",""
"C0O810","2020-02-17 19:00:00","161.000","0.000","0.100","13.800","0.980","1006.700","","4.000","-99.000","-99.000","-99.000","15.400","","11.400",""
"C0E790","2020-02-17 19:00:00","344.000","52.000","2.500","9.600","0.520","983.700","","0.000","-99.000","-99.000","-99.000","13.800","","8.000",""
"C0F9Y0","2020-02-17 19:00:00","3313.000","253.000","4.600","-0.700","0.810","685.800","","2.500","16.600","212.000","","3.300","","-0.800",""
"C0S930","2020-02-17 19:00:00","248.000","101.000","2.100","12.200","0.880","999.000","","3.500","-99.000","-99.000","-99.000","14.100","","12.100",""
"C0M770","2020-02-17 19:00:00","164.000","29.000","1.400","13.400","0.570","1005.300","","0.500","-99.000","-99.000","-99.000","15.600","","9.900",""
"C0R470","2020-02-17 19:00:00","103.000","206.000","1.200","15.800","0.890","1013.000","","4.500","-99.000","-99.000","-99.000","15.800","","11.700",""
"C0W120","2020-02-17 19:00:00","58.000","-99.000","-99.000","13.000","0.600","1019.300","","0.000","-99.000","-99.000","-99.000","14.400","","13.000",""
"C0V350","2020-02-17 19:00:00","36.000","294.000","2.100","16.300","0.730","1021.500","","0.500","-99.000","-99.000","-99.000","17.900","","12.000",""
"CM0160","2020-02-17 19:00:00","159.000","351.000","0.900","12.300","0.500","1007.900","","0.000","-99.000","-99.000","-99.000","18.000","","9.300",""
"C0V500","2020-02-17 19:00:00","6.000","359.000","1.200","16.800","0.630","1022.300","","0.500","-99.000","-99.000","-99.000","17.600","","11.900",""
"C0SA30","2020-02-17 19:00:00","92.000","18.000","3.500","12.900","0.810","1018.200","","0.000","-99.000","-99.000","-99.000","15.400","","12.500",""
"C0U710","2020-02-17 19:00:00","1942.000","95.000","1.100","-2.700","0.550","812.400","","0.500","-99.000","-99.000","-99.000","2.800","","-3.000",""
"C0Z100","2020-02-17 19:00:00","36.000","289.000","0.500","11.700","0.810","1026.300","","0.500","-99.000","-99.000","-99.000","13.800","","11.600",""
"C0Z170","2020-02-17 19:00:00","199.000","30.000","1.400","11.800","0.900","1007.000","","0.000","-99.000","-99.000","-99.000","13.900","","11.800",""
"C0K430","2020-02-17 19:00:00","30.000","4.000","3.700","12.400","0.540","1022.900","","0.000","9.900","8.000","","15.300","","10.800",""
"C0S960","2020-02-17 19:00:00","32.000","5.000","2.600","15.000","0.740","1023.300","","0.500","-99.000","-99.000","-99.000","17.100","","15.000",""
"C0T9M0","2020-02-17 19:00:00","92.000","321.000","2.500","11.300","0.950","1019.900","","12.500","-99.000","-99.000","-99.000","12.900","","11.200",""
"C0AI00","2020-02-17 19:00:00","188.000","51.000","0.600","8.100","0.780","1008.500","","0.000","-99.000","-99.000","-99.000","11.600","","8.100",""
"C0AC40","2020-02-17 19:00:00","1079.000","74.000","4.900","0.400","0.990","901.900","","0.000","14.300","52.000","","1.000","","-0.100",""
"C0F9M0","2020-02-17 19:00:00","230.000","360.000","1.400","10.000","0.460","998.000","","0.500","-99.000","-99.000","-99.000","13.900","","8.600",""
"C0A930","2020-02-17 19:00:00","216.000","0.000","0.100","8.500","0.700","1003.200","","0.000","-99.000","-99.000","-99.000","9.300","","8.100",""
"C0A640","2020-02-17 19:00:00","241.000","0.000","0.000","6.900","0.840","1003.800","","0.000","-99.000","-99.000","-99.000","11.100","","6.900",""
"C0I420","2020-02-17 19:00:00","305.000","195.000","1.900","13.700","0.570","988.600","","0.500","-99.000","-99.000","-99.000","17.500","","10.100",""
"C0R170","2020-02-17 19:00:00","26.000","348.000","0.600","16.300","1.000","1021.700","","1.000","-99.000","-99.000","-99.000","16.900","","12.200",""
"C0M530","2020-02-17 19:00:00","1385.000","0.000","0.200","9.400","0.990","874.100","","2.500","-99.000","-99.000","-99.000","14.000","","8.900",""
"C0H960","2020-02-17 19:00:00","120.000","135.000","0.700","13.100","0.480","1009.600","","0.000","-99.000","-99.000","-99.000","17.600","","10.900",""
"C0V620","2020-02-17 19:00:00","18.000","360.000","1.900","14.700","0.610","1022.700","","6.000","-99.000","-99.000","-99.000","16.700","","10.400",""
"C0X280","2020-02-17 19:00:00","22.000","35.000","6.200","13.900","0.510","1022.700","","0.000","-99.000","-99.000","-99.000","16.800","","12.000",""
"C0AH40","2020-02-17 19:00:00","426.000","60.000","1.400","7.800","0.770","977.700","","0.000","7.400","53.000","","9.600","","7.700",""
"C0T9A0","2020-02-17 19:00:00","498.000","0.000","0.100","6.800","0.990","970.300","","2.500","-99.000","-99.000","-99.000","9.600","","6.800",""
"C0K390","2020-02-17 19:00:00","31.000","31.000","3.900","12.500","0.540","1021.900","","0.000","-99.000","-99.000","-99.000","15.800","","10.700",""
"C0I540","2020-02-17 19:00:00","3344.000","-99.000","-99.000","-2.400","1.000","681.400","","-99.000","-99.000","-99.000","-99.000","2.600","","-2.400",""
"C0G890","2020-02-17 19:00:00","24.000","19.000","7.200","11.800","0.470","1022.400","","0.000","13.800","17.000","","14.200","","10.700",""
"C0G720","2020-02-17 19:00:00","50.000","352.000","3.600","12.000","0.520","1019.100","","0.000","-99.000","-99.000","-99.000","16.500","","10.500",""
"C0UA40","2020-02-17 19:00:00","1121.000","45.000","0.900","0.100","1.000","899.800","","0.500","-99.000","-99.000","-99.000","3.200","","0.100",""
"C0V400","2020-02-17 19:00:00","56.000","22.000","3.400","15.200","0.670","1017.500","","5.000","-99.000","-99.000","-99.000","16.800","","10.600",""
"C0X130","2020-02-17 19:00:00","27.000","5.000","2.800","15.100","0.520","1021.400","","0.000","-99.000","-99.000","-99.000","17.200","","11.700",""
"C0A520","2020-02-17 19:00:00","48.000","73.000","2.600","10.600","0.570","1024.700","","0.000","-99.000","-99.000","-99.000","12.300","","10.100",""
"C0U870","2020-02-17 19:00:00","474.000","321.000","0.600","5.700","0.740","975.600","","0.000","-99.000","-99.000","-99.000","8.900","","5.700",""
"C0S690","2020-02-17 19:00:00","522.000","21.000","2.500","10.600","0.940","965.700","","2.000","-99.000","-99.000","-99.000","14.400","","10.600",""
"C0R150","2020-02-17 19:00:00","105.000","0.000","0.000","14.900","0.990","1010.600","","2.500","-99.000","-99.000","-99.000","15.500","","12.000",""
"C0K560","2020-02-17 19:00:00","117.000","44.000","0.400","14.000","0.540","1012.200","","0.000","-99.000","-99.000","-99.000","17.200","","10.200",""
"C0X100","2020-02-17 19:00:00","10.000","357.000","3.800","15.100","0.440","1022.100","","1.500","-99.000","-99.000","-99.000","17.400","","11.600",""
"C0K460","2020-02-17 19:00:00","60.000","8.000","4.900","13.200","0.470","1017.300","","0.000","-99.000","-99.000","-99.000","16.300","","10.500",""
"C0M740","2020-02-17 19:00:00","15.000","14.000","2.400","13.200","0.510","1023.000","","0.000","8.800","345.000","","16.400","","11.100",""
"C0SA10","2020-02-17 19:00:00","411.000","0.000","0.200","10.800","0.980","979.800","","2.000","-99.000","-99.000","-99.000","13.000","","10.800",""
"C0C660","2020-02-17 19:00:00","176.000","62.000","2.600","9.300","0.600","1008.600","","0.000","-99.000","-99.000","-99.000","10.400","","9.200",""
"C0R620","2020-02-17 19:00:00","34.000","36.000","5.300","17.000","0.850","1021.600","","0.000","12.700","39.000","","18.700","","16.800",""
"C0R700","2020-02-17 19:00:00","19.000","53.000","7.300","17.100","0.630","1022.200","","0.000","20.800","46.000","","18.700","","15.600",""
"C0F0B0","2020-02-17 19:00:00","311.000","101.000","1.700","10.400","0.510","988.300","","0.000","-99.000","-99.000","-99.000","14.100","","8.600",""
"C0O970","2020-02-17 19:00:00","71.000","324.000","1.400","14.200","0.650","1017.000","","3.500","-99.000","-99.000","-99.000","17.300","","11.200",""
"C0F9P0","2020-02-17 19:00:00","26.000","35.000","5.400","11.500","0.490","1023.400","","0.000","-99.000","-99.000","-99.000","13.900","","10.600",""
"C0R560","2020-02-17 19:00:00","22.000","66.000","0.800","16.500","0.800","1022.400","","1.000","-99.000","-99.000","-99.000","16.900","","11.900",""
"C0X220","2020-02-17 19:00:00","26.000","38.000","4.400","13.500","0.530","1022.000","","0.000","11.400","41.000","","16.300","","11.300",""
"C0M680","2020-02-17 19:00:00","37.000","360.000","1.500","13.600","0.500","1022.800","","0.000","-99.000","-99.000","-99.000","16.200","","11.200",""
"C0S710","2020-02-17 19:00:00","382.000","46.000","2.600","9.900","0.970","984.000","","1.000","-99.000","-99.000","-99.000","12.100","","9.900",""
"C0F9T0","2020-02-17 19:00:00","111.000","340.000","2.900","11.000","0.500","1011.500","","0.000","-99.000","-99.000","-99.000","14.600","","10.000",""
"C0F9N0","2020-02-17 19:00:00","75.000","335.000","1.000","14.100","0.440","1016.000","","0.000","-99.000","-99.000","-99.000","17.900","","12.100",""
"C0G740","2020-02-17 19:00:00","24.000","7.000","3.600","12.400","0.570","1023.100","","0.000","8.800","10.000","","14.700","","11.200",""
"C0UA70","2020-02-17 19:00:00","547.000","323.000","1.700","5.200","0.970","966.100","","0.000","-99.000","-99.000","-99.000","6.900","","5.200",""
"C0AC60","2020-02-17 19:00:00","55.000","94.000","1.800","10.100","0.540","1023.700","","0.000","-99.000","-99.000","-99.000","13.000","","10.000",""
"C0R510","2020-02-17 19:00:00","31.000","76.000","1.000","17.100","0.790","1021.300","","1.500","-99.000","-99.000","-99.000","17.200","","12.500",""
"C0X060","2020-02-17 19:00:00","19.000","16.000","4.800","14.000","0.490","1024.600","","0.000","-99.000","-99.000","-99.000","17.400","","10.800",""
"C0E550","2020-02-17 19:00:00","84.000","53.000","3.700","9.800","0.470","1017.700","","0.000","10.400","31.000","","12.400","","9.000",""
"C0AI20","2020-02-17 19:00:00","25.000","71.000","5.900","11.300","0.530","1027.600","","0.000","-99.000","-99.000","-99.000","11.300","","9.500",""
"C0E740","2020-02-17 19:00:00","27.000","50.000","1.800","10.400","0.550","1019.900","","0.000","-99.000","-99.000","-99.000","13.500","","9.800",""
"C0R650","2020-02-17 19:00:00","29.000","92.000","1.300","16.300","0.990","1022.200","","1.500","-99.000","-99.000","-99.000","16.600","","12.400",""
"C0S750","2020-02-17 19:00:00","2280.000","0.000","0.100","1.100","1.000","776.500","","3.500","-99.000","-99.000","-99.000","9.000","","1.100",""
"C0Z270","2020-02-17 19:00:00","343.000","347.000","0.900","9.200","0.850","988.800","","4.000","-99.000","-99.000","-99.000","10.700","","9.000",""
"C0UA30","2020-02-17 19:00:00","1397.000","0.000","0.000","0.700","1.000","869.400","","2.500","-99.000","-99.000","-99.000","2.400","","0.300",""
"C0I080","2020-02-17 19:00:00","536.000","205.000","0.500","11.100","0.780","965.200","","2.500","-99.000","-99.000","-99.000","13.000","","8.900",""
"C0UA00","2020-02-17 19:00:00","392.000","184.000","0.500","7.800","0.840","985.000","","0.000","-99.000","-99.000","-99.000","10.600","","7.800",""
"C0AD40","2020-02-17 19:00:00","32.000","107.000","0.800","9.600","0.610","1026.300","","0.000","-99.000","-99.000","-99.000","12.000","","9.500",""
"C0G900","2020-02-17 19:00:00","20.000","26.000","5.600","12.700","0.620","1021.900","","0.000","17.300","3.000","","14.000","","11.100",""
"C0S660","2020-02-17 19:00:00","794.000","169.000","0.700","8.100","0.990","937.200","","1.000","-99.000","-99.000","-99.000","10.500","","8.100",""
"C0M640","2020-02-17 19:00:00","155.000","18.000","1.700","13.400","0.570","1006.600","","0.500","-99.000","-99.000","-99.000","15.400","","10.100",""
"C0R660","2020-02-17 19:00:00","20.000","85.000","2.300","16.300","0.870","1022.900","","2.000","-99.000","-99.000","-99.000","18.400","","14.000",""
"C0UA10","2020-02-17 19:00:00","1711.000","335.000","0.800","-1.600","1.000","838.700","","1.000","-99.000","-99.000","-99.000","1.800","","-1.600",""
"C0V770","2020-02-17 19:00:00","26.000","349.000","1.300","15.500","0.580","1021.400","","1.000","-99.000","-99.000","-99.000","17.200","","10.900",""
"C0E730","2020-02-17 19:00:00","26.000","61.000","1.800","10.600","0.520","1023.500","","0.000","7.900","51.000","","13.400","","9.800",""
"C0V810","2020-02-17 19:00:00","32.000","344.000","4.500","15.600","1.000","1019.800","","0.500","-99.000","-99.000","-99.000","17.000","","10.700",""
"C0A9C0","2020-02-17 19:00:00","35.000","101.000","0.800","9.800","0.710","1026.900","","0.000","-99.000","-99.000","-99.000","12.300","","9.800",""
"C0X310","2020-02-17 19:00:00","9.000","13.000","9.900","14.300","0.530","1024.900","","0.000","-99.000","-99.000","-99.000","16.300","","12.300",""
"C0K280","2020-02-17 19:00:00","23.000","359.000","5.200","13.200","0.570","1025.100","","0.000","10.900","1.000","","16.400","","11.700",""
"C0M650","2020-02-17 19:00:00","20.000","7.000","4.400","13.300","0.480","1023.400","","0.000","9.900","358.000","","16.200","","11.300",""
"C0S910","2020-02-17 19:00:00","212.000","36.000","8.900","14.900","0.990","1001.100","","3.000","20.300","19.000","","16.700","","14.900",""
"C0D570","2020-02-17 19:00:00","15.000","42.000","0.800","9.900","0.620","1027.000","","0.000","7.200","12.000","","14.800","","9.600",""
"C0M710","2020-02-17 19:00:00","15.000","9.000","4.500","13.400","0.570","1023.800","","0.000","13.300","11.000","","15.400","","11.900",""
"C0V490","2020-02-17 19:00:00","20.000","347.000","2.200","16.500","0.550","1022.400","","1.500","-99.000","-99.000","-99.000","17.500","","11.600",""
"C0E870","2020-02-17 19:00:00","34.000","37.000","5.400","10.600","0.520","1025.400","","0.000","11.800","38.000","","13.900","","9.900",""
"C0M800","2020-02-17 19:00:00","440.000","207.000","0.500","12.500","0.970","973.200","","5.500","-99.000","-99.000","-99.000","15.100","","11.600",""
"C0A570","2020-02-17 19:00:00","360.000","0.000","0.000","6.200","0.960","988.300","","1.500","-99.000","-99.000","-99.000","10.400","","6.200",""
"C0S790","2020-02-17 19:00:00","236.000","359.000","1.100","12.700","0.860","1000.900","","1.000","-99.000","-99.000","-99.000","15.100","","12.700",""
"C0D590","2020-02-17 19:00:00","143.000","51.000","1.500","8.300","0.670","1012.900","","0.000","6.800","44.000","","12.200","","8.300",""
"C0U990","2020-02-17 19:00:00","31.000","281.000","2.400","9.600","0.610","1028.100","","0.000","-99.000","-99.000","-99.000","12.800","","9.600",""
"C0M700","2020-02-17 19:00:00","150.000","1.000","1.300","13.400","0.630","1008.200","","0.000","-99.000","-99.000","-99.000","15.800","","10.300",""
"C0A970","2020-02-17 19:00:00","96.000","13.000","8.100","10.200","0.670","1019.700","","0.000","-99.000","-99.000","-99.000","10.900","","9.300",""
"CM0110","2020-02-17 19:00:00","7.000","47.000","5.400","12.200","0.460","1025.500","","-99.000","12.100","40.000","","14.500","","11.100",""
"C0S940","2020-02-17 19:00:00","150.000","17.000","1.900","11.000","0.990","1010.700","","3.000","-99.000","-99.000","-99.000","13.500","","11.000",""
"C0X250","2020-02-17 19:00:00","33.000","23.000","3.900","14.100","0.500","1021.100","","0.000","-99.000","-99.000","-99.000","16.200","","11.100",""
"C0K520","2020-02-17 19:00:00","10.000","15.000","3.700","12.900","0.580","1023.400","","0.000","11.900","359.000","","15.300","","11.500",""
"C0Z200","2020-02-17 19:00:00","153.000","31.000","1.400","10.600","0.960","1012.000","","1.000","-99.000","-99.000","-99.000","12.600","","10.100",""
"C0V740","2020-02-17 19:00:00","60.000","327.000","1.500","15.100","0.680","1018.600","","5.000","-99.000","-99.000","-99.000","15.900","","10.800",""
"C0V790","2020-02-17 19:00:00","410.000","232.000","0.600","13.200","0.990","975.400","","9.000","-99.000","-99.000","-99.000","14.900","","10.800",""
"C0G860","2020-02-17 19:00:00","45.000","349.000","2.200","13.500","0.430","1018.700","","0.000","-99.000","-99.000","-99.000","17.600","","11.200",""
"C0F0A0","2020-02-17 19:00:00","3587.000","-99.000","-99.000","-3.500","0.990","661.900","","0.500","-99.000","-99.000","-99.000","0.600","","-3.500",""
"C0Z250","2020-02-17 19:00:00","1124.000","129.000","0.400","5.700","0.990","898.900","","14.000","-99.000","-99.000","-99.000","8.200","","5.700",""
"C0K440","2020-02-17 19:00:00","35.000","345.000","7.000","11.800","0.550","1021.600","","0.000","-99.000","-99.000","-99.000","15.100","","10.400",""
"C0T900","2020-02-17 19:00:00","160.000","0.000","0.200","10.500","0.760","1008.600","","2.000","-99.000","-99.000","-99.000","13.100","","10.100",""
"C0F9V0","2020-02-17 19:00:00","525.000","19.000","1.700","8.300","0.790","963.700","","0.000","-99.000","-99.000","-99.000","12.700","","6.800",""
"C0UA20","2020-02-17 19:00:00","2619.000","215.000","2.800","1.400","1.000","-99.000","","1.500","-99.000","-99.000","-99.000","5.900","","1.400",""
"C0M850","2020-02-17 19:00:00","695.000","0.000","0.000","10.800","0.990","943.000","","7.000","-99.000","-99.000","-99.000","14.600","","9.300",""
"C0C620","2020-02-17 19:00:00","19.000","84.000","1.700","9.400","0.650","1026.900","","0.000","-99.000","-99.000","-99.000","13.300","","9.400",""
"C0I360","2020-02-17 19:00:00","300.000","251.000","1.500","13.100","0.600","988.800","","2.500","-99.000","-99.000","-99.000","14.900","","9.100",""
"C0M810","2020-02-17 19:00:00","1354.000","0.000","0.000","9.400","0.990","871.600","","4.500","-99.000","-99.000","-99.000","13.600","","9.400",""
"C0AC80","2020-02-17 19:00:00","40.000","0.000","0.000","8.400","0.740","1025.300","","0.000","-99.000","-99.000","-99.000","11.400","","8.400",""
"CM0140","2020-02-17 19:00:00","26.000","49.000","1.700","13.100","0.800","1025.700","","5.500","-99.000","-99.000","-99.000","15.500","","13.100",""
"C0SA20","2020-02-17 19:00:00","857.000","353.000","3.100","7.900","1.000","928.100","","1.000","8.600","5.000","","10.300","","7.900",""
"C0K490","2020-02-17 19:00:00","91.000","30.000","0.800","14.100","0.460","1014.300","","0.000","-99.000","-99.000","-99.000","17.100","","10.500",""
"C0V820","2020-02-17 19:00:00","441.000","0.000","0.200","13.100","1.000","975.000","","4.000","-99.000","-99.000","-99.000","15.200","","11.500",""
"C0S810","2020-02-17 19:00:00","65.000","31.000","2.700","13.500","0.800","1022.700","","0.000","8.000","30.000","","16.700","","13.000",""
"C0R580","2020-02-17 19:00:00","10.000","43.000","0.600","16.700","0.840","1023.300","","1.000","-99.000","-99.000","-99.000","16.700","","12.200",""
"C0Z330","2020-02-17 19:00:00","488.000","348.000","2.600","9.500","0.990","972.500","","3.000","-99.000","-99.000","-99.000","11.300","","9.500",""
"C0E590","2020-02-17 19:00:00","40.000","25.000","3.700","9.900","0.510","1021.000","","0.000","-99.000","-99.000","-99.000","13.900","","9.500",""
"C0D540","2020-02-17 19:00:00","227.000","63.000","1.300","7.100","0.720","1002.600","","0.500","-99.000","-99.000","-99.000","11.600","","7.100",""
"C0K420","2020-02-17 19:00:00","42.000","15.000","3.900","12.000","0.510","1020.400","","0.000","-99.000","-99.000","-99.000","16.400","","10.300",""
"C0Z180","2020-02-17 19:00:00","34.000","319.000","1.400","12.700","0.690","1025.000","","1.500","9.300","47.000","","14.400","","12.500",""
"C0AD10","2020-02-17 19:00:00","27.000","85.000","0.600","10.000","0.580","1026.600","","0.000","-99.000","-99.000","-99.000","11.900","","10.000",""
"C0M720","2020-02-17 19:00:00","225.000","317.000","1.300","12.600","0.610","998.400","","0.000","-99.000","-99.000","-99.000","14.900","","9.400",""
"C0R280","2020-02-17 19:00:00","242.000","67.000","3.200","13.400","1.000","997.200","","7.000","11.500","29.000","","14.800","","13.300",""
"C0E610","2020-02-17 19:00:00","850.000","18.000","0.300","6.700","0.480","927.600","","0.500","-99.000","-99.000","-99.000","10.700","","4.600",""
"C0V610","2020-02-17 19:00:00","22.000","349.000","3.500","14.600","0.640","1022.000","","1.000","-99.000","-99.000","-99.000","16.500","","10.400",""
"C0Z310","2020-02-17 19:00:00","59.000","330.000","1.100","12.100","0.660","1022.300","","0.000","-99.000","-99.000","-99.000","14.100","","12.000",""
"C0S700","2020-02-17 19:00:00","507.000","55.000","1.800","9.900","1.000","969.400","","4.500","-99.000","-99.000","-99.000","13.000","","9.900",""
"C0O990","2020-02-17 19:00:00","18.000","2.000","1.900","14.600","0.600","1022.500","","4.000","-99.000","-99.000","-99.000","16.700","","10.600",""
"CM0010","2020-02-17 19:00:00","68.000","112.000","0.500","9.400","0.630","1023.000","","0.000","-99.000","-99.000","-99.000","11.600","","9.400",""
"C0K500","2020-02-17 19:00:00","12.000","19.000","4.700","12.600","0.520","1023.000","","0.000","-99.000","-99.000","-99.000","15.500","","10.900",""
"C0X260","2020-02-17 19:00:00","39.000","18.000","3.700","13.900","0.520","1021.000","","0.000","-99.000","-99.000","-99.000","16.100","","11.100",""
"C0ACA0","2020-02-17 19:00:00","25.000","57.000","2.200","11.100","0.480","1026.300","","0.000","-99.000","-99.000","-99.000","12.300","","10.700",""
"C0X180","2020-02-17 19:00:00","62.000","359.000","2.000","14.200","0.620","1017.100","","3.500","-99.000","-99.000","-99.000","16.300","","10.200",""
